"Provincia" "Municipio" "Partido" "VotosMuni" "PorcMuni" "Votos" "Porc" "VotosCCAA" "PorcCCAA"
"22073" "VALLADOLID" "COGECES DEL MONTE" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22074" "VALLADOLID" "COGECES DEL MONTE" "Podemos" 17 4.33673469387755 19038 6.90838891348366 61666 5.07914909879821
"22075" "VALLADOLID" "COGECES DEL MONTE" "PP" 169 43.1122448979592 85140 30.8950641923521 381498 31.4222622335374
"22076" "VALLADOLID" "COGECES DEL MONTE" "PSOE" 110 28.0612244897959 86179 31.2720899346102 364528 30.0245202005434
"22077" "VALLADOLID" "COGECES DEL MONTE" "PUM+J" 1 0.255102040816327 568 0.206112244083345 1122 0.0924140578090291
"22078" "VALLADOLID" "COGECES DEL MONTE" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22079" "VALLADOLID" "COGECES DEL MONTE" "VOX" 78 19.8979591836735 55053 19.9772841083105 214223 17.6445781693615
"22080" "VALLADOLID" "COGECES DEL MONTE" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22081" "VALLADOLID" "COGECES DEL MONTE" "Votos en blanco" 0 0 2833 1.0280211047326 12153 1.00098756199031
"22082" "VALLADOLID" "CORCOS" "Cs" 5 3.59712230215827 19039 6.90875178715282 54538 4.49204802565849
"22083" "VALLADOLID" "CORCOS" "ESPANAVACIADA" 0 0 4411 1.60063575466837 19561 1.61115096684707
"22084" "VALLADOLID" "CORCOS" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22085" "VALLADOLID" "CORCOS" "PACMA" 0 0 1608 0.583500860010596 6508 0.536034481480536
"22086" "VALLADOLID" "CORCOS" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22087" "VALLADOLID" "CORCOS" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22088" "VALLADOLID" "CORCOS" "Podemos" 7 5.03597122302158 19038 6.90838891348366 61666 5.07914909879821
"22089" "VALLADOLID" "CORCOS" "PP" 47 33.8129496402878 85140 30.8950641923521 381498 31.4222622335374
"22090" "VALLADOLID" "CORCOS" "PSOE" 53 38.1294964028777 86179 31.2720899346102 364528 30.0245202005434
"22091" "VALLADOLID" "CORCOS" "PUM+J" 1 0.719424460431655 568 0.206112244083345 1122 0.0924140578090291
"22092" "VALLADOLID" "CORCOS" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22093" "VALLADOLID" "CORCOS" "VOX" 24 17.2661870503597 55053 19.9772841083105 214223 17.6445781693615
"22094" "VALLADOLID" "CORCOS" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22095" "VALLADOLID" "CORCOS" "Votos en blanco" 2 1.43884892086331 2833 1.0280211047326 12153 1.00098756199031
"22096" "VALLADOLID" "CORRALES DE DUERO" "Cs" 7 12.962962962963 19039 6.90875178715282 54538 4.49204802565849
"22097" "VALLADOLID" "CORRALES DE DUERO" "ESPANAVACIADA" 1 1.85185185185185 4411 1.60063575466837 19561 1.61115096684707
"22098" "VALLADOLID" "CORRALES DE DUERO" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22099" "VALLADOLID" "CORRALES DE DUERO" "PACMA" 0 0 1608 0.583500860010596 6508 0.536034481480536
"22100" "VALLADOLID" "CORRALES DE DUERO" "PCAS" 1 1.85185185185185 610 0.221352938188099 2834 0.233423743164696
"22101" "VALLADOLID" "CORRALES DE DUERO" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22102" "VALLADOLID" "CORRALES DE DUERO" "Podemos" 0 0 19038 6.90838891348366 61666 5.07914909879821
"22103" "VALLADOLID" "CORRALES DE DUERO" "PP" 24 44.4444444444444 85140 30.8950641923521 381498 31.4222622335374
"22104" "VALLADOLID" "CORRALES DE DUERO" "PSOE" 6 11.1111111111111 86179 31.2720899346102 364528 30.0245202005434
"22105" "VALLADOLID" "CORRALES DE DUERO" "PUM+J" 0 0 568 0.206112244083345 1122 0.0924140578090291
"22106" "VALLADOLID" "CORRALES DE DUERO" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22107" "VALLADOLID" "CORRALES DE DUERO" "VOX" 15 27.7777777777778 55053 19.9772841083105 214223 17.6445781693615
"22108" "VALLADOLID" "CORRALES DE DUERO" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22109" "VALLADOLID" "CORRALES DE DUERO" "Votos en blanco" 0 0 2833 1.0280211047326 12153 1.00098756199031
"22110" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "Cs" 9 4.86486486486486 19039 6.90875178715282 54538 4.49204802565849
"22111" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "ESPANAVACIADA" 6 3.24324324324324 4411 1.60063575466837 19561 1.61115096684707
"22112" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22113" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "PACMA" 0 0 1608 0.583500860010596 6508 0.536034481480536
"22114" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22115" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22116" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "Podemos" 14 7.56756756756757 19038 6.90838891348366 61666 5.07914909879821
"22117" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "PP" 48 25.9459459459459 85140 30.8950641923521 381498 31.4222622335374
"22118" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "PSOE" 38 20.5405405405405 86179 31.2720899346102 364528 30.0245202005434
"22119" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "PUM+J" 1 0.540540540540541 568 0.206112244083345 1122 0.0924140578090291
"22120" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22121" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "VOX" 66 35.6756756756757 55053 19.9772841083105 214223 17.6445781693615
"22122" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22123" "VALLADOLID" "CUBILLAS DE SANTA MARTA" "Votos en blanco" 3 1.62162162162162 2833 1.0280211047326 12153 1.00098756199031
"22124" "VALLADOLID" "CUENCA DE CAMPOS" "Cs" 6 5.17241379310345 19039 6.90875178715282 54538 4.49204802565849
"22125" "VALLADOLID" "CUENCA DE CAMPOS" "ESPANAVACIADA" 3 2.58620689655172 4411 1.60063575466837 19561 1.61115096684707
"22126" "VALLADOLID" "CUENCA DE CAMPOS" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22127" "VALLADOLID" "CUENCA DE CAMPOS" "PACMA" 2 1.72413793103448 1608 0.583500860010596 6508 0.536034481480536
"22128" "VALLADOLID" "CUENCA DE CAMPOS" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22129" "VALLADOLID" "CUENCA DE CAMPOS" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22130" "VALLADOLID" "CUENCA DE CAMPOS" "Podemos" 10 8.62068965517241 19038 6.90838891348366 61666 5.07914909879821
"22131" "VALLADOLID" "CUENCA DE CAMPOS" "PP" 36 31.0344827586207 85140 30.8950641923521 381498 31.4222622335374
"22132" "VALLADOLID" "CUENCA DE CAMPOS" "PSOE" 34 29.3103448275862 86179 31.2720899346102 364528 30.0245202005434
"22133" "VALLADOLID" "CUENCA DE CAMPOS" "PUM+J" 0 0 568 0.206112244083345 1122 0.0924140578090291
"22134" "VALLADOLID" "CUENCA DE CAMPOS" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22135" "VALLADOLID" "CUENCA DE CAMPOS" "VOX" 25 21.551724137931 55053 19.9772841083105 214223 17.6445781693615
"22136" "VALLADOLID" "CUENCA DE CAMPOS" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22137" "VALLADOLID" "CUENCA DE CAMPOS" "Votos en blanco" 0 0 2833 1.0280211047326 12153 1.00098756199031
"22138" "VALLADOLID" "CURIEL DE DUERO" "Cs" 6 8.95522388059701 19039 6.90875178715282 54538 4.49204802565849
"22139" "VALLADOLID" "CURIEL DE DUERO" "ESPANAVACIADA" 1 1.49253731343284 4411 1.60063575466837 19561 1.61115096684707
"22140" "VALLADOLID" "CURIEL DE DUERO" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22141" "VALLADOLID" "CURIEL DE DUERO" "PACMA" 1 1.49253731343284 1608 0.583500860010596 6508 0.536034481480536
"22142" "VALLADOLID" "CURIEL DE DUERO" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22143" "VALLADOLID" "CURIEL DE DUERO" "PCTE" 1 1.49253731343284 353 0.128094405213769 1349 0.111111019593922
"22144" "VALLADOLID" "CURIEL DE DUERO" "Podemos" 5 7.46268656716418 19038 6.90838891348366 61666 5.07914909879821
"22145" "VALLADOLID" "CURIEL DE DUERO" "PP" 19 28.3582089552239 85140 30.8950641923521 381498 31.4222622335374
"22146" "VALLADOLID" "CURIEL DE DUERO" "PSOE" 19 28.3582089552239 86179 31.2720899346102 364528 30.0245202005434
"22147" "VALLADOLID" "CURIEL DE DUERO" "PUM+J" 1 1.49253731343284 568 0.206112244083345 1122 0.0924140578090291
"22148" "VALLADOLID" "CURIEL DE DUERO" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22149" "VALLADOLID" "CURIEL DE DUERO" "VOX" 13 19.4029850746269 55053 19.9772841083105 214223 17.6445781693615
"22150" "VALLADOLID" "CURIEL DE DUERO" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22151" "VALLADOLID" "CURIEL DE DUERO" "Votos en blanco" 1 1.49253731343284 2833 1.0280211047326 12153 1.00098756199031
"22152" "VALLADOLID" "EL CAMPILLO" "Cs" 3 2.4390243902439 19039 6.90875178715282 54538 4.49204802565849
"22153" "VALLADOLID" "EL CAMPILLO" "ESPANAVACIADA" 4 3.2520325203252 4411 1.60063575466837 19561 1.61115096684707
"22154" "VALLADOLID" "EL CAMPILLO" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22155" "VALLADOLID" "EL CAMPILLO" "PACMA" 0 0 1608 0.583500860010596 6508 0.536034481480536
"22156" "VALLADOLID" "EL CAMPILLO" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22157" "VALLADOLID" "EL CAMPILLO" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22158" "VALLADOLID" "EL CAMPILLO" "Podemos" 1 0.813008130081301 19038 6.90838891348366 61666 5.07914909879821
"22159" "VALLADOLID" "EL CAMPILLO" "PP" 51 41.4634146341463 85140 30.8950641923521 381498 31.4222622335374
"22160" "VALLADOLID" "EL CAMPILLO" "PSOE" 28 22.7642276422764 86179 31.2720899346102 364528 30.0245202005434
"22161" "VALLADOLID" "EL CAMPILLO" "PUM+J" 0 0 568 0.206112244083345 1122 0.0924140578090291
"22162" "VALLADOLID" "EL CAMPILLO" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22163" "VALLADOLID" "EL CAMPILLO" "VOX" 34 27.6422764227642 55053 19.9772841083105 214223 17.6445781693615
"22164" "VALLADOLID" "EL CAMPILLO" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22165" "VALLADOLID" "EL CAMPILLO" "Votos en blanco" 2 1.6260162601626 2833 1.0280211047326 12153 1.00098756199031
"22166" "VALLADOLID" "ENCINAS DE ESGUEVA" "Cs" 10 6.66666666666667 19039 6.90875178715282 54538 4.49204802565849
"22167" "VALLADOLID" "ENCINAS DE ESGUEVA" "ESPANAVACIADA" 5 3.33333333333333 4411 1.60063575466837 19561 1.61115096684707
"22168" "VALLADOLID" "ENCINAS DE ESGUEVA" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22169" "VALLADOLID" "ENCINAS DE ESGUEVA" "PACMA" 0 0 1608 0.583500860010596 6508 0.536034481480536
"22170" "VALLADOLID" "ENCINAS DE ESGUEVA" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22171" "VALLADOLID" "ENCINAS DE ESGUEVA" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22172" "VALLADOLID" "ENCINAS DE ESGUEVA" "Podemos" 7 4.66666666666667 19038 6.90838891348366 61666 5.07914909879821
"22173" "VALLADOLID" "ENCINAS DE ESGUEVA" "PP" 51 34 85140 30.8950641923521 381498 31.4222622335374
"22174" "VALLADOLID" "ENCINAS DE ESGUEVA" "PSOE" 50 33.3333333333333 86179 31.2720899346102 364528 30.0245202005434
"22175" "VALLADOLID" "ENCINAS DE ESGUEVA" "PUM+J" 0 0 568 0.206112244083345 1122 0.0924140578090291
"22176" "VALLADOLID" "ENCINAS DE ESGUEVA" "UNIÓNREGIONALISTA" 1 0.666666666666667 397 0.144060846656845 397 0.0326990917559577
"22177" "VALLADOLID" "ENCINAS DE ESGUEVA" "VOX" 25 16.6666666666667 55053 19.9772841083105 214223 17.6445781693615
"22178" "VALLADOLID" "ENCINAS DE ESGUEVA" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22179" "VALLADOLID" "ENCINAS DE ESGUEVA" "Votos en blanco" 1 0.666666666666667 2833 1.0280211047326 12153 1.00098756199031
"22180" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "Cs" 13 7.60233918128655 19039 6.90875178715282 54538 4.49204802565849
"22181" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "ESPANAVACIADA" 3 1.75438596491228 4411 1.60063575466837 19561 1.61115096684707
"22182" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22183" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "PACMA" 0 0 1608 0.583500860010596 6508 0.536034481480536
"22184" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22185" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "PCTE" 1 0.584795321637427 353 0.128094405213769 1349 0.111111019593922
"22186" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "Podemos" 8 4.67836257309941 19038 6.90838891348366 61666 5.07914909879821
"22187" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "PP" 55 32.1637426900585 85140 30.8950641923521 381498 31.4222622335374
"22188" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "PSOE" 68 39.766081871345 86179 31.2720899346102 364528 30.0245202005434
"22189" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "PUM+J" 0 0 568 0.206112244083345 1122 0.0924140578090291
"22190" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22191" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "VOX" 23 13.4502923976608 55053 19.9772841083105 214223 17.6445781693615
"22192" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22193" "VALLADOLID" "ESGUEVILLAS DE ESGUEVA" "Votos en blanco" 0 0 2833 1.0280211047326 12153 1.00098756199031
"22194" "VALLADOLID" "FOMBELLIDA" "Cs" 6 5.08474576271187 19039 6.90875178715282 54538 4.49204802565849
"22195" "VALLADOLID" "FOMBELLIDA" "ESPANAVACIADA" 8 6.77966101694915 4411 1.60063575466837 19561 1.61115096684707
"22196" "VALLADOLID" "FOMBELLIDA" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22197" "VALLADOLID" "FOMBELLIDA" "PACMA" 1 0.847457627118644 1608 0.583500860010596 6508 0.536034481480536
"22198" "VALLADOLID" "FOMBELLIDA" "PCAS" 1 0.847457627118644 610 0.221352938188099 2834 0.233423743164696
"22199" "VALLADOLID" "FOMBELLIDA" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22200" "VALLADOLID" "FOMBELLIDA" "Podemos" 4 3.38983050847458 19038 6.90838891348366 61666 5.07914909879821
"22201" "VALLADOLID" "FOMBELLIDA" "PP" 54 45.7627118644068 85140 30.8950641923521 381498 31.4222622335374
"22202" "VALLADOLID" "FOMBELLIDA" "PSOE" 9 7.6271186440678 86179 31.2720899346102 364528 30.0245202005434
"22203" "VALLADOLID" "FOMBELLIDA" "PUM+J" 0 0 568 0.206112244083345 1122 0.0924140578090291
"22204" "VALLADOLID" "FOMBELLIDA" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22205" "VALLADOLID" "FOMBELLIDA" "VOX" 34 28.8135593220339 55053 19.9772841083105 214223 17.6445781693615
"22206" "VALLADOLID" "FOMBELLIDA" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22207" "VALLADOLID" "FOMBELLIDA" "Votos en blanco" 1 0.847457627118644 2833 1.0280211047326 12153 1.00098756199031
"22208" "VALLADOLID" "FOMPEDRAZA" "Cs" 1 1.61290322580645 19039 6.90875178715282 54538 4.49204802565849
"22209" "VALLADOLID" "FOMPEDRAZA" "ESPANAVACIADA" 4 6.45161290322581 4411 1.60063575466837 19561 1.61115096684707
"22210" "VALLADOLID" "FOMPEDRAZA" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22211" "VALLADOLID" "FOMPEDRAZA" "PACMA" 2 3.2258064516129 1608 0.583500860010596 6508 0.536034481480536
"22212" "VALLADOLID" "FOMPEDRAZA" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22213" "VALLADOLID" "FOMPEDRAZA" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22214" "VALLADOLID" "FOMPEDRAZA" "Podemos" 5 8.06451612903226 19038 6.90838891348366 61666 5.07914909879821
"22215" "VALLADOLID" "FOMPEDRAZA" "PP" 21 33.8709677419355 85140 30.8950641923521 381498 31.4222622335374
"22216" "VALLADOLID" "FOMPEDRAZA" "PSOE" 13 20.9677419354839 86179 31.2720899346102 364528 30.0245202005434
"22217" "VALLADOLID" "FOMPEDRAZA" "PUM+J" 0 0 568 0.206112244083345 1122 0.0924140578090291
"22218" "VALLADOLID" "FOMPEDRAZA" "UNIÓNREGIONALISTA" 1 1.61290322580645 397 0.144060846656845 397 0.0326990917559577
"22219" "VALLADOLID" "FOMPEDRAZA" "VOX" 15 24.1935483870968 55053 19.9772841083105 214223 17.6445781693615
"22220" "VALLADOLID" "FOMPEDRAZA" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22221" "VALLADOLID" "FOMPEDRAZA" "Votos en blanco" 0 0 2833 1.0280211047326 12153 1.00098756199031
"22222" "VALLADOLID" "FONTIHOYUELO" "Cs" 0 0 19039 6.90875178715282 54538 4.49204802565849
"22223" "VALLADOLID" "FONTIHOYUELO" "ESPANAVACIADA" 0 0 4411 1.60063575466837 19561 1.61115096684707
"22224" "VALLADOLID" "FONTIHOYUELO" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22225" "VALLADOLID" "FONTIHOYUELO" "PACMA" 0 0 1608 0.583500860010596 6508 0.536034481480536
"22226" "VALLADOLID" "FONTIHOYUELO" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22227" "VALLADOLID" "FONTIHOYUELO" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22228" "VALLADOLID" "FONTIHOYUELO" "Podemos" 5 20.8333333333333 19038 6.90838891348366 61666 5.07914909879821
"22229" "VALLADOLID" "FONTIHOYUELO" "PP" 12 50 85140 30.8950641923521 381498 31.4222622335374
"22230" "VALLADOLID" "FONTIHOYUELO" "PSOE" 2 8.33333333333333 86179 31.2720899346102 364528 30.0245202005434
"22231" "VALLADOLID" "FONTIHOYUELO" "PUM+J" 0 0 568 0.206112244083345 1122 0.0924140578090291
"22232" "VALLADOLID" "FONTIHOYUELO" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22233" "VALLADOLID" "FONTIHOYUELO" "VOX" 4 16.6666666666667 55053 19.9772841083105 214223 17.6445781693615
"22234" "VALLADOLID" "FONTIHOYUELO" "XAV" 1 4.16666666666667 171 0.0620513974264999 13861 1.14166778546431
"22235" "VALLADOLID" "FONTIHOYUELO" "Votos en blanco" 0 0 2833 1.0280211047326 12153 1.00098756199031
"22236" "VALLADOLID" "FRESNO EL VIEJO" "Cs" 16 2.99625468164794 19039 6.90875178715282 54538 4.49204802565849
"22237" "VALLADOLID" "FRESNO EL VIEJO" "ESPANAVACIADA" 2 0.374531835205993 4411 1.60063575466837 19561 1.61115096684707
"22238" "VALLADOLID" "FRESNO EL VIEJO" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22239" "VALLADOLID" "FRESNO EL VIEJO" "PACMA" 0 0 1608 0.583500860010596 6508 0.536034481480536
"22240" "VALLADOLID" "FRESNO EL VIEJO" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22241" "VALLADOLID" "FRESNO EL VIEJO" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22242" "VALLADOLID" "FRESNO EL VIEJO" "Podemos" 10 1.87265917602996 19038 6.90838891348366 61666 5.07914909879821
"22243" "VALLADOLID" "FRESNO EL VIEJO" "PP" 226 42.3220973782771 85140 30.8950641923521 381498 31.4222622335374
"22244" "VALLADOLID" "FRESNO EL VIEJO" "PSOE" 192 35.9550561797753 86179 31.2720899346102 364528 30.0245202005434
"22245" "VALLADOLID" "FRESNO EL VIEJO" "PUM+J" 0 0 568 0.206112244083345 1122 0.0924140578090291
"22246" "VALLADOLID" "FRESNO EL VIEJO" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22247" "VALLADOLID" "FRESNO EL VIEJO" "VOX" 83 15.5430711610487 55053 19.9772841083105 214223 17.6445781693615
"22248" "VALLADOLID" "FRESNO EL VIEJO" "XAV" 1 0.187265917602996 171 0.0620513974264999 13861 1.14166778546431
"22249" "VALLADOLID" "FRESNO EL VIEJO" "Votos en blanco" 4 0.749063670411985 2833 1.0280211047326 12153 1.00098756199031
"22250" "VALLADOLID" "FUENSALDAÑA" "Cs" 70 6.64136622390892 19039 6.90875178715282 54538 4.49204802565849
"22251" "VALLADOLID" "FUENSALDAÑA" "ESPANAVACIADA" 19 1.80265654648956 4411 1.60063575466837 19561 1.61115096684707
"22252" "VALLADOLID" "FUENSALDAÑA" "FEdelasJONS" 1 0.094876660341556 178 0.0645915131106257 317 0.0261098541225153
"22253" "VALLADOLID" "FUENSALDAÑA" "PACMA" 10 0.94876660341556 1608 0.583500860010596 6508 0.536034481480536
"22254" "VALLADOLID" "FUENSALDAÑA" "PCAS" 3 0.284629981024668 610 0.221352938188099 2834 0.233423743164696
"22255" "VALLADOLID" "FUENSALDAÑA" "PCTE" 1 0.094876660341556 353 0.128094405213769 1349 0.111111019593922
"22256" "VALLADOLID" "FUENSALDAÑA" "Podemos" 100 9.4876660341556 19038 6.90838891348366 61666 5.07914909879821
"22257" "VALLADOLID" "FUENSALDAÑA" "PP" 265 25.1423149905123 85140 30.8950641923521 381498 31.4222622335374
"22258" "VALLADOLID" "FUENSALDAÑA" "PSOE" 267 25.3320683111954 86179 31.2720899346102 364528 30.0245202005434
"22259" "VALLADOLID" "FUENSALDAÑA" "PUM+J" 3 0.284629981024668 568 0.206112244083345 1122 0.0924140578090291
"22260" "VALLADOLID" "FUENSALDAÑA" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22261" "VALLADOLID" "FUENSALDAÑA" "VOX" 303 28.7476280834915 55053 19.9772841083105 214223 17.6445781693615
"22262" "VALLADOLID" "FUENSALDAÑA" "XAV" 1 0.094876660341556 171 0.0620513974264999 13861 1.14166778546431
"22263" "VALLADOLID" "FUENSALDAÑA" "Votos en blanco" 11 1.04364326375712 2833 1.0280211047326 12153 1.00098756199031
"22264" "VALLADOLID" "FUENTE-OLMEDO" "Cs" 0 0 19039 6.90875178715282 54538 4.49204802565849
"22265" "VALLADOLID" "FUENTE-OLMEDO" "ESPANAVACIADA" 1 4.16666666666667 4411 1.60063575466837 19561 1.61115096684707
"22266" "VALLADOLID" "FUENTE-OLMEDO" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22267" "VALLADOLID" "FUENTE-OLMEDO" "PACMA" 0 0 1608 0.583500860010596 6508 0.536034481480536
"22268" "VALLADOLID" "FUENTE-OLMEDO" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22269" "VALLADOLID" "FUENTE-OLMEDO" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22270" "VALLADOLID" "FUENTE-OLMEDO" "Podemos" 0 0 19038 6.90838891348366 61666 5.07914909879821
"22271" "VALLADOLID" "FUENTE-OLMEDO" "PP" 11 45.8333333333333 85140 30.8950641923521 381498 31.4222622335374
"22272" "VALLADOLID" "FUENTE-OLMEDO" "PSOE" 6 25 86179 31.2720899346102 364528 30.0245202005434
"22273" "VALLADOLID" "FUENTE-OLMEDO" "PUM+J" 0 0 568 0.206112244083345 1122 0.0924140578090291
"22274" "VALLADOLID" "FUENTE-OLMEDO" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22275" "VALLADOLID" "FUENTE-OLMEDO" "VOX" 6 25 55053 19.9772841083105 214223 17.6445781693615
"22276" "VALLADOLID" "FUENTE-OLMEDO" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
"22277" "VALLADOLID" "FUENTE-OLMEDO" "Votos en blanco" 0 0 2833 1.0280211047326 12153 1.00098756199031
"22278" "VALLADOLID" "FUENTE EL SOL" "Cs" 1 1.04166666666667 19039 6.90875178715282 54538 4.49204802565849
"22279" "VALLADOLID" "FUENTE EL SOL" "ESPANAVACIADA" 0 0 4411 1.60063575466837 19561 1.61115096684707
"22280" "VALLADOLID" "FUENTE EL SOL" "FEdelasJONS" 0 0 178 0.0645915131106257 317 0.0261098541225153
"22281" "VALLADOLID" "FUENTE EL SOL" "PACMA" 0 0 1608 0.583500860010596 6508 0.536034481480536
"22282" "VALLADOLID" "FUENTE EL SOL" "PCAS" 0 0 610 0.221352938188099 2834 0.233423743164696
"22283" "VALLADOLID" "FUENTE EL SOL" "PCTE" 0 0 353 0.128094405213769 1349 0.111111019593922
"22284" "VALLADOLID" "FUENTE EL SOL" "Podemos" 1 1.04166666666667 19038 6.90838891348366 61666 5.07914909879821
"22285" "VALLADOLID" "FUENTE EL SOL" "PP" 44 45.8333333333333 85140 30.8950641923521 381498 31.4222622335374
"22286" "VALLADOLID" "FUENTE EL SOL" "PSOE" 18 18.75 86179 31.2720899346102 364528 30.0245202005434
"22287" "VALLADOLID" "FUENTE EL SOL" "PUM+J" 0 0 568 0.206112244083345 1122 0.0924140578090291
"22288" "VALLADOLID" "FUENTE EL SOL" "UNIÓNREGIONALISTA" 0 0 397 0.144060846656845 397 0.0326990917559577
"22289" "VALLADOLID" "FUENTE EL SOL" "VOX" 31 32.2916666666667 55053 19.9772841083105 214223 17.6445781693615
"22290" "VALLADOLID" "FUENTE EL SOL" "XAV" 0 0 171 0.0620513974264999 13861 1.14166778546431
