"Provincia"	"Municipio"	"Partido"	"VotosMuni"
"421"	"AVILA"	"CASAVIEJA"	"ÁvilaLP"	0
"422"	"AVILA"	"CASAVIEJA"	"Cs"	64
"423"	"AVILA"	"CASAVIEJA"	"FE de las JONS"	0
"424"	"AVILA"	"CASAVIEJA"	"IU"	13
"425"	"AVILA"	"CASAVIEJA"	"PACMA"	3
"426"	"AVILA"	"CASAVIEJA"	"Podemos"	100
"427"	"AVILA"	"CASAVIEJA"	"PP"	345
"428"	"AVILA"	"CASAVIEJA"	"PSOE"	375
"429"	"AVILA"	"CASAVIEJA"	"VOX"	20
"430"	"AVILA"	"CASAVIEJA"	"XAV"	6
"431"	"AVILA"	"CASAVIEJA"	"Votos en blanco"	5
"432"	"AVILA"	"CASAVIEJA"	"Votos nulos"	11
"433"	"AVILA"	"CASILLAS"	"ÁvilaLP"	0
"434"	"AVILA"	"CASILLAS"	"Cs"	26
"435"	"AVILA"	"CASILLAS"	"FE de las JONS"	1
"436"	"AVILA"	"CASILLAS"	"IU"	1
"437"	"AVILA"	"CASILLAS"	"PACMA"	2
"438"	"AVILA"	"CASILLAS"	"Podemos"	7
"439"	"AVILA"	"CASILLAS"	"PP"	252
"440"	"AVILA"	"CASILLAS"	"PSOE"	189
"441"	"AVILA"	"CASILLAS"	"VOX"	12
"442"	"AVILA"	"CASILLAS"	"XAV"	0
"443"	"AVILA"	"CASILLAS"	"Votos en blanco"	1
"444"	"AVILA"	"CASILLAS"	"Votos nulos"	4
"445"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"ÁvilaLP"	1
"446"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"Cs"	12
"447"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"FE de las JONS"	0
"448"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"IU"	0
"449"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"PACMA"	0
"450"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"Podemos"	2
"451"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"PP"	41
"452"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"PSOE"	14
"453"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"VOX"	14
"454"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"XAV"	0
"455"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"Votos en blanco"	0
"456"	"AVILA"	"CASTELLANOS DE ZAPARDIEL"	"Votos nulos"	0
"457"	"AVILA"	"CEBREROS"	"ÁvilaLP"	2
"458"	"AVILA"	"CEBREROS"	"Cs"	182
"459"	"AVILA"	"CEBREROS"	"FE de las JONS"	3
"460"	"AVILA"	"CEBREROS"	"IU"	14
"461"	"AVILA"	"CEBREROS"	"PACMA"	7
"462"	"AVILA"	"CEBREROS"	"Podemos"	49
"463"	"AVILA"	"CEBREROS"	"PP"	670
"464"	"AVILA"	"CEBREROS"	"PSOE"	876
"465"	"AVILA"	"CEBREROS"	"VOX"	81
"466"	"AVILA"	"CEBREROS"	"XAV"	9
"467"	"AVILA"	"CEBREROS"	"Votos en blanco"	17
"468"	"AVILA"	"CEBREROS"	"Votos nulos"	26
"469"	"AVILA"	"CEPEDA LA MORA"	"ÁvilaLP"	0
"470"	"AVILA"	"CEPEDA LA MORA"	"Cs"	10
"471"	"AVILA"	"CEPEDA LA MORA"	"FE de las JONS"	0
"472"	"AVILA"	"CEPEDA LA MORA"	"IU"	2
"473"	"AVILA"	"CEPEDA LA MORA"	"PACMA"	1
"474"	"AVILA"	"CEPEDA LA MORA"	"Podemos"	4
"475"	"AVILA"	"CEPEDA LA MORA"	"PP"	25
"476"	"AVILA"	"CEPEDA LA MORA"	"PSOE"	12
"477"	"AVILA"	"CEPEDA LA MORA"	"VOX"	3
"478"	"AVILA"	"CEPEDA LA MORA"	"XAV"	1
"479"	"AVILA"	"CEPEDA LA MORA"	"Votos en blanco"	0
"480"	"AVILA"	"CEPEDA LA MORA"	"Votos nulos"	0
"481"	"AVILA"	"CHAMARTIN"	"ÁvilaLP"	1
"482"	"AVILA"	"CHAMARTIN"	"Cs"	8
"483"	"AVILA"	"CHAMARTIN"	"FE de las JONS"	0
"484"	"AVILA"	"CHAMARTIN"	"IU"	1
"485"	"AVILA"	"CHAMARTIN"	"PACMA"	0
"486"	"AVILA"	"CHAMARTIN"	"Podemos"	3
"487"	"AVILA"	"CHAMARTIN"	"PP"	7
"488"	"AVILA"	"CHAMARTIN"	"PSOE"	6
"489"	"AVILA"	"CHAMARTIN"	"VOX"	2
"490"	"AVILA"	"CHAMARTIN"	"XAV"	30
"491"	"AVILA"	"CHAMARTIN"	"Votos en blanco"	0
"492"	"AVILA"	"CHAMARTIN"	"Votos nulos"	3
"493"	"AVILA"	"CILLAN"	"ÁvilaLP"	2
"494"	"AVILA"	"CILLAN"	"Cs"	7
"495"	"AVILA"	"CILLAN"	"FE de las JONS"	0
"496"	"AVILA"	"CILLAN"	"IU"	0
"497"	"AVILA"	"CILLAN"	"PACMA"	0
"498"	"AVILA"	"CILLAN"	"Podemos"	27
"499"	"AVILA"	"CILLAN"	"PP"	4
"500"	"AVILA"	"CILLAN"	"PSOE"	9
"501"	"AVILA"	"CILLAN"	"VOX"	5
"502"	"AVILA"	"CILLAN"	"XAV"	12
"503"	"AVILA"	"CILLAN"	"Votos en blanco"	0
"504"	"AVILA"	"CILLAN"	"Votos nulos"	5
"505"	"AVILA"	"CISLA"	"ÁvilaLP"	1
"506"	"AVILA"	"CISLA"	"Cs"	10
"507"	"AVILA"	"CISLA"	"FE de las JONS"	0
"508"	"AVILA"	"CISLA"	"IU"	0
"509"	"AVILA"	"CISLA"	"PACMA"	0
"510"	"AVILA"	"CISLA"	"Podemos"	3
"511"	"AVILA"	"CISLA"	"PP"	40
"512"	"AVILA"	"CISLA"	"PSOE"	30
"513"	"AVILA"	"CISLA"	"VOX"	2
"514"	"AVILA"	"CISLA"	"XAV"	7
"515"	"AVILA"	"CISLA"	"Votos en blanco"	0
"516"	"AVILA"	"CISLA"	"Votos nulos"	0
"517"	"AVILA"	"COLLADO DE CONTRERAS"	"ÁvilaLP"	1
"518"	"AVILA"	"COLLADO DE CONTRERAS"	"Cs"	25
"519"	"AVILA"	"COLLADO DE CONTRERAS"	"FE de las JONS"	0
"520"	"AVILA"	"COLLADO DE CONTRERAS"	"IU"	0
"521"	"AVILA"	"COLLADO DE CONTRERAS"	"PACMA"	0
"522"	"AVILA"	"COLLADO DE CONTRERAS"	"Podemos"	1
"523"	"AVILA"	"COLLADO DE CONTRERAS"	"PP"	73
"524"	"AVILA"	"COLLADO DE CONTRERAS"	"PSOE"	15
"525"	"AVILA"	"COLLADO DE CONTRERAS"	"VOX"	8
"526"	"AVILA"	"COLLADO DE CONTRERAS"	"XAV"	1
"527"	"AVILA"	"COLLADO DE CONTRERAS"	"Votos en blanco"	1
"528"	"AVILA"	"COLLADO DE CONTRERAS"	"Votos nulos"	1
"529"	"AVILA"	"COLLADO DEL MIRON"	"ÁvilaLP"	0
"530"	"AVILA"	"COLLADO DEL MIRON"	"Cs"	2
"531"	"AVILA"	"COLLADO DEL MIRON"	"FE de las JONS"	0
"532"	"AVILA"	"COLLADO DEL MIRON"	"IU"	0
"533"	"AVILA"	"COLLADO DEL MIRON"	"PACMA"	0
"534"	"AVILA"	"COLLADO DEL MIRON"	"Podemos"	1
"535"	"AVILA"	"COLLADO DEL MIRON"	"PP"	21
"536"	"AVILA"	"COLLADO DEL MIRON"	"PSOE"	1
"537"	"AVILA"	"COLLADO DEL MIRON"	"VOX"	1
"538"	"AVILA"	"COLLADO DEL MIRON"	"XAV"	0
"539"	"AVILA"	"COLLADO DEL MIRON"	"Votos en blanco"	0
"540"	"AVILA"	"COLLADO DEL MIRON"	"Votos nulos"	0
"541"	"AVILA"	"CONSTANZANA"	"ÁvilaLP"	0
"542"	"AVILA"	"CONSTANZANA"	"Cs"	3
"543"	"AVILA"	"CONSTANZANA"	"FE de las JONS"	0
"544"	"AVILA"	"CONSTANZANA"	"IU"	0
"545"	"AVILA"	"CONSTANZANA"	"PACMA"	0
"546"	"AVILA"	"CONSTANZANA"	"Podemos"	0
"547"	"AVILA"	"CONSTANZANA"	"PP"	55
"548"	"AVILA"	"CONSTANZANA"	"PSOE"	17
"549"	"AVILA"	"CONSTANZANA"	"VOX"	7
"550"	"AVILA"	"CONSTANZANA"	"XAV"	3
"551"	"AVILA"	"CONSTANZANA"	"Votos en blanco"	0
"552"	"AVILA"	"CONSTANZANA"	"Votos nulos"	0
"553"	"AVILA"	"CRESPOS"	"ÁvilaLP"	2
"554"	"AVILA"	"CRESPOS"	"Cs"	52
"555"	"AVILA"	"CRESPOS"	"FE de las JONS"	2
"556"	"AVILA"	"CRESPOS"	"IU"	2
"557"	"AVILA"	"CRESPOS"	"PACMA"	2
"558"	"AVILA"	"CRESPOS"	"Podemos"	12
"559"	"AVILA"	"CRESPOS"	"PP"	158
"560"	"AVILA"	"CRESPOS"	"PSOE"	72
"561"	"AVILA"	"CRESPOS"	"VOX"	35
"562"	"AVILA"	"CRESPOS"	"XAV"	44
"563"	"AVILA"	"CRESPOS"	"Votos en blanco"	3
"564"	"AVILA"	"CRESPOS"	"Votos nulos"	6
"565"	"AVILA"	"CUEVAS DEL VALLE"	"ÁvilaLP"	0
"566"	"AVILA"	"CUEVAS DEL VALLE"	"Cs"	47
"567"	"AVILA"	"CUEVAS DEL VALLE"	"FE de las JONS"	0
"568"	"AVILA"	"CUEVAS DEL VALLE"	"IU"	12
"569"	"AVILA"	"CUEVAS DEL VALLE"	"PACMA"	1
"570"	"AVILA"	"CUEVAS DEL VALLE"	"Podemos"	31
"571"	"AVILA"	"CUEVAS DEL VALLE"	"PP"	69
"572"	"AVILA"	"CUEVAS DEL VALLE"	"PSOE"	146
"573"	"AVILA"	"CUEVAS DEL VALLE"	"VOX"	11
"574"	"AVILA"	"CUEVAS DEL VALLE"	"XAV"	53
"575"	"AVILA"	"CUEVAS DEL VALLE"	"Votos en blanco"	1
"576"	"AVILA"	"CUEVAS DEL VALLE"	"Votos nulos"	6
"577"	"AVILA"	"DIEGO DEL CARPIO"	"ÁvilaLP"	1
"578"	"AVILA"	"DIEGO DEL CARPIO"	"Cs"	14
"579"	"AVILA"	"DIEGO DEL CARPIO"	"FE de las JONS"	0
"580"	"AVILA"	"DIEGO DEL CARPIO"	"IU"	0
"581"	"AVILA"	"DIEGO DEL CARPIO"	"PACMA"	0
"582"	"AVILA"	"DIEGO DEL CARPIO"	"Podemos"	5
"583"	"AVILA"	"DIEGO DEL CARPIO"	"PP"	32
"584"	"AVILA"	"DIEGO DEL CARPIO"	"PSOE"	32
"585"	"AVILA"	"DIEGO DEL CARPIO"	"VOX"	5
"586"	"AVILA"	"DIEGO DEL CARPIO"	"XAV"	13
"587"	"AVILA"	"DIEGO DEL CARPIO"	"Votos en blanco"	0
"588"	"AVILA"	"DIEGO DEL CARPIO"	"Votos nulos"	3
"589"	"AVILA"	"DONJIMENO"	"ÁvilaLP"	0
"590"	"AVILA"	"DONJIMENO"	"Cs"	6
"591"	"AVILA"	"DONJIMENO"	"FE de las JONS"	0
"592"	"AVILA"	"DONJIMENO"	"IU"	0
"593"	"AVILA"	"DONJIMENO"	"PACMA"	0
"594"	"AVILA"	"DONJIMENO"	"Podemos"	1
"595"	"AVILA"	"DONJIMENO"	"PP"	45
"596"	"AVILA"	"DONJIMENO"	"PSOE"	9
"597"	"AVILA"	"DONJIMENO"	"VOX"	1
"598"	"AVILA"	"DONJIMENO"	"XAV"	2
"599"	"AVILA"	"DONJIMENO"	"Votos en blanco"	0
"600"	"AVILA"	"DONJIMENO"	"Votos nulos"	1
"601"	"AVILA"	"DONVIDAS"	"ÁvilaLP"	0
"602"	"AVILA"	"DONVIDAS"	"Cs"	1
"603"	"AVILA"	"DONVIDAS"	"FE de las JONS"	0
"604"	"AVILA"	"DONVIDAS"	"IU"	0
"605"	"AVILA"	"DONVIDAS"	"PACMA"	0
"606"	"AVILA"	"DONVIDAS"	"Podemos"	1
"607"	"AVILA"	"DONVIDAS"	"PP"	11
"608"	"AVILA"	"DONVIDAS"	"PSOE"	14
"609"	"AVILA"	"DONVIDAS"	"VOX"	2
"610"	"AVILA"	"DONVIDAS"	"XAV"	0
"611"	"AVILA"	"DONVIDAS"	"Votos en blanco"	0
"612"	"AVILA"	"DONVIDAS"	"Votos nulos"	0
"613"	"AVILA"	"EL ARENAL"	"ÁvilaLP"	0
"614"	"AVILA"	"EL ARENAL"	"Cs"	54
"615"	"AVILA"	"EL ARENAL"	"FE de las JONS"	0
"616"	"AVILA"	"EL ARENAL"	"IU"	17
"617"	"AVILA"	"EL ARENAL"	"PACMA"	7
"618"	"AVILA"	"EL ARENAL"	"Podemos"	97
"619"	"AVILA"	"EL ARENAL"	"PP"	267
"620"	"AVILA"	"EL ARENAL"	"PSOE"	256
"621"	"AVILA"	"EL ARENAL"	"VOX"	14
"622"	"AVILA"	"EL ARENAL"	"XAV"	6
"623"	"AVILA"	"EL ARENAL"	"Votos en blanco"	1
"624"	"AVILA"	"EL ARENAL"	"Votos nulos"	12
"625"	"AVILA"	"EL BARCO DE AVILA"	"ÁvilaLP"	4
"626"	"AVILA"	"EL BARCO DE AVILA"	"Cs"	153
"627"	"AVILA"	"EL BARCO DE AVILA"	"FE de las JONS"	2
"628"	"AVILA"	"EL BARCO DE AVILA"	"IU"	25
"629"	"AVILA"	"EL BARCO DE AVILA"	"PACMA"	4
"630"	"AVILA"	"EL BARCO DE AVILA"	"Podemos"	100
"631"	"AVILA"	"EL BARCO DE AVILA"	"PP"	535
"632"	"AVILA"	"EL BARCO DE AVILA"	"PSOE"	466
"633"	"AVILA"	"EL BARCO DE AVILA"	"VOX"	50
"634"	"AVILA"	"EL BARCO DE AVILA"	"XAV"	14
"635"	"AVILA"	"EL BARCO DE AVILA"	"Votos en blanco"	20
"636"	"AVILA"	"EL BARCO DE AVILA"	"Votos nulos"	37
"637"	"AVILA"	"EL BARRACO"	"ÁvilaLP"	3
"638"	"AVILA"	"EL BARRACO"	"Cs"	109
"639"	"AVILA"	"EL BARRACO"	"FE de las JONS"	7
"640"	"AVILA"	"EL BARRACO"	"IU"	11
"641"	"AVILA"	"EL BARRACO"	"PACMA"	5
"642"	"AVILA"	"EL BARRACO"	"Podemos"	20
"643"	"AVILA"	"EL BARRACO"	"PP"	658
"644"	"AVILA"	"EL BARRACO"	"PSOE"	211
"645"	"AVILA"	"EL BARRACO"	"VOX"	73
"646"	"AVILA"	"EL BARRACO"	"XAV"	156
"647"	"AVILA"	"EL BARRACO"	"Votos en blanco"	3
"648"	"AVILA"	"EL BARRACO"	"Votos nulos"	18
"649"	"AVILA"	"EL BOHODON"	"ÁvilaLP"	2
"650"	"AVILA"	"EL BOHODON"	"Cs"	14
"651"	"AVILA"	"EL BOHODON"	"FE de las JONS"	1
"652"	"AVILA"	"EL BOHODON"	"IU"	0
"653"	"AVILA"	"EL BOHODON"	"PACMA"	0
"654"	"AVILA"	"EL BOHODON"	"Podemos"	0
"655"	"AVILA"	"EL BOHODON"	"PP"	69
"656"	"AVILA"	"EL BOHODON"	"PSOE"	7
"657"	"AVILA"	"EL BOHODON"	"VOX"	5
"658"	"AVILA"	"EL BOHODON"	"XAV"	0
"659"	"AVILA"	"EL BOHODON"	"Votos en blanco"	1
"660"	"AVILA"	"EL BOHODON"	"Votos nulos"	2
"661"	"AVILA"	"EL FRESNO"	"ÁvilaLP"	2
"662"	"AVILA"	"EL FRESNO"	"Cs"	36
"663"	"AVILA"	"EL FRESNO"	"FE de las JONS"	1
"664"	"AVILA"	"EL FRESNO"	"IU"	5
"665"	"AVILA"	"EL FRESNO"	"PACMA"	3
"666"	"AVILA"	"EL FRESNO"	"Podemos"	18
"667"	"AVILA"	"EL FRESNO"	"PP"	121
"668"	"AVILA"	"EL FRESNO"	"PSOE"	88
"669"	"AVILA"	"EL FRESNO"	"VOX"	22
"670"	"AVILA"	"EL FRESNO"	"XAV"	106
"671"	"AVILA"	"EL FRESNO"	"Votos en blanco"	7
"672"	"AVILA"	"EL FRESNO"	"Votos nulos"	4
"673"	"AVILA"	"EL HORNILLO"	"ÁvilaLP"	2
"674"	"AVILA"	"EL HORNILLO"	"Cs"	40
"675"	"AVILA"	"EL HORNILLO"	"FE de las JONS"	0
"676"	"AVILA"	"EL HORNILLO"	"IU"	8
"677"	"AVILA"	"EL HORNILLO"	"PACMA"	1
"678"	"AVILA"	"EL HORNILLO"	"Podemos"	14
"679"	"AVILA"	"EL HORNILLO"	"PP"	58
"680"	"AVILA"	"EL HORNILLO"	"PSOE"	74
"681"	"AVILA"	"EL HORNILLO"	"VOX"	34
"682"	"AVILA"	"EL HORNILLO"	"XAV"	1
"683"	"AVILA"	"EL HORNILLO"	"Votos en blanco"	0
"684"	"AVILA"	"EL HORNILLO"	"Votos nulos"	4
"685"	"AVILA"	"EL HOYO DE PINARES"	"ÁvilaLP"	1
"686"	"AVILA"	"EL HOYO DE PINARES"	"Cs"	69
"687"	"AVILA"	"EL HOYO DE PINARES"	"FE de las JONS"	1
"688"	"AVILA"	"EL HOYO DE PINARES"	"IU"	4
"689"	"AVILA"	"EL HOYO DE PINARES"	"PACMA"	2
"690"	"AVILA"	"EL HOYO DE PINARES"	"Podemos"	29
"691"	"AVILA"	"EL HOYO DE PINARES"	"PP"	685
"692"	"AVILA"	"EL HOYO DE PINARES"	"PSOE"	429
"693"	"AVILA"	"EL HOYO DE PINARES"	"VOX"	35
"694"	"AVILA"	"EL HOYO DE PINARES"	"XAV"	5
"695"	"AVILA"	"EL HOYO DE PINARES"	"Votos en blanco"	13
"696"	"AVILA"	"EL HOYO DE PINARES"	"Votos nulos"	33
"697"	"AVILA"	"EL LOSAR DEL BARCO"	"ÁvilaLP"	0
"698"	"AVILA"	"EL LOSAR DEL BARCO"	"Cs"	12
"699"	"AVILA"	"EL LOSAR DEL BARCO"	"FE de las JONS"	1
"700"	"AVILA"	"EL LOSAR DEL BARCO"	"IU"	0
"701"	"AVILA"	"EL LOSAR DEL BARCO"	"PACMA"	0
"702"	"AVILA"	"EL LOSAR DEL BARCO"	"Podemos"	8
"703"	"AVILA"	"EL LOSAR DEL BARCO"	"PP"	25
"704"	"AVILA"	"EL LOSAR DEL BARCO"	"PSOE"	8
"705"	"AVILA"	"EL LOSAR DEL BARCO"	"VOX"	1
"706"	"AVILA"	"EL LOSAR DEL BARCO"	"XAV"	0
"707"	"AVILA"	"EL LOSAR DEL BARCO"	"Votos en blanco"	0
"708"	"AVILA"	"EL LOSAR DEL BARCO"	"Votos nulos"	1
"709"	"AVILA"	"EL MIRON"	"ÁvilaLP"	0
"710"	"AVILA"	"EL MIRON"	"Cs"	8
"711"	"AVILA"	"EL MIRON"	"FE de las JONS"	0
"712"	"AVILA"	"EL MIRON"	"IU"	2
"713"	"AVILA"	"EL MIRON"	"PACMA"	0
"714"	"AVILA"	"EL MIRON"	"Podemos"	1
"715"	"AVILA"	"EL MIRON"	"PP"	41
"716"	"AVILA"	"EL MIRON"	"PSOE"	9
"717"	"AVILA"	"EL MIRON"	"VOX"	9
"718"	"AVILA"	"EL MIRON"	"XAV"	0
"719"	"AVILA"	"EL MIRON"	"Votos en blanco"	2
"720"	"AVILA"	"EL MIRON"	"Votos nulos"	0
"721"	"AVILA"	"EL OSO"	"ÁvilaLP"	0
"722"	"AVILA"	"EL OSO"	"Cs"	97
"723"	"AVILA"	"EL OSO"	"FE de las JONS"	0
"724"	"AVILA"	"EL OSO"	"IU"	0
"725"	"AVILA"	"EL OSO"	"PACMA"	30
"726"	"AVILA"	"EL OSO"	"Podemos"	0
"727"	"AVILA"	"EL OSO"	"PP"	3
"728"	"AVILA"	"EL OSO"	"PSOE"	0
"729"	"AVILA"	"EL OSO"	"VOX"	0
"730"	"AVILA"	"EL OSO"	"XAV"	0
"731"	"AVILA"	"EL OSO"	"Votos en blanco"	2
"732"	"AVILA"	"EL OSO"	"Votos nulos"	2
"733"	"AVILA"	"EL PARRAL"	"ÁvilaLP"	0
"734"	"AVILA"	"EL PARRAL"	"Cs"	7
"735"	"AVILA"	"EL PARRAL"	"FE de las JONS"	0
"736"	"AVILA"	"EL PARRAL"	"IU"	1
"737"	"AVILA"	"EL PARRAL"	"PACMA"	0
"738"	"AVILA"	"EL PARRAL"	"Podemos"	0
"739"	"AVILA"	"EL PARRAL"	"PP"	38
"740"	"AVILA"	"EL PARRAL"	"PSOE"	7
"741"	"AVILA"	"EL PARRAL"	"VOX"	1
"742"	"AVILA"	"EL PARRAL"	"XAV"	3
"743"	"AVILA"	"EL PARRAL"	"Votos en blanco"	2
"744"	"AVILA"	"EL PARRAL"	"Votos nulos"	1
"745"	"AVILA"	"EL TIEMBLO"	"ÁvilaLP"	8
"746"	"AVILA"	"EL TIEMBLO"	"Cs"	314
"747"	"AVILA"	"EL TIEMBLO"	"FE de las JONS"	7
"748"	"AVILA"	"EL TIEMBLO"	"IU"	52
"749"	"AVILA"	"EL TIEMBLO"	"PACMA"	16
"750"	"AVILA"	"EL TIEMBLO"	"Podemos"	59
"751"	"AVILA"	"EL TIEMBLO"	"PP"	766
"752"	"AVILA"	"EL TIEMBLO"	"PSOE"	475
"753"	"AVILA"	"EL TIEMBLO"	"VOX"	154
"754"	"AVILA"	"EL TIEMBLO"	"XAV"	302
"755"	"AVILA"	"EL TIEMBLO"	"Votos en blanco"	32
"756"	"AVILA"	"EL TIEMBLO"	"Votos nulos"	37
"757"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"ÁvilaLP"	0
"758"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"Cs"	12
"759"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"FE de las JONS"	0
"760"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"IU"	1
"761"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"PACMA"	0
"762"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"Podemos"	3
"763"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"PP"	23
"764"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"PSOE"	18
"765"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"VOX"	6
"766"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"XAV"	24
"767"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"Votos en blanco"	0
"768"	"AVILA"	"ESPINOSA DE LOS CABALLEROS"	"Votos nulos"	2
"769"	"AVILA"	"FLORES DE AVILA"	"ÁvilaLP"	1
"770"	"AVILA"	"FLORES DE AVILA"	"Cs"	41
"771"	"AVILA"	"FLORES DE AVILA"	"FE de las JONS"	1
"772"	"AVILA"	"FLORES DE AVILA"	"IU"	3
"773"	"AVILA"	"FLORES DE AVILA"	"PACMA"	2
"774"	"AVILA"	"FLORES DE AVILA"	"Podemos"	12
"775"	"AVILA"	"FLORES DE AVILA"	"PP"	107
"776"	"AVILA"	"FLORES DE AVILA"	"PSOE"	44
"777"	"AVILA"	"FLORES DE AVILA"	"VOX"	9
"778"	"AVILA"	"FLORES DE AVILA"	"XAV"	20
"779"	"AVILA"	"FLORES DE AVILA"	"Votos en blanco"	0
"780"	"AVILA"	"FLORES DE AVILA"	"Votos nulos"	3
"781"	"AVILA"	"FONTIVEROS"	"ÁvilaLP"	1
"782"	"AVILA"	"FONTIVEROS"	"Cs"	61
"783"	"AVILA"	"FONTIVEROS"	"FE de las JONS"	0
"784"	"AVILA"	"FONTIVEROS"	"IU"	0
"785"	"AVILA"	"FONTIVEROS"	"PACMA"	1
"786"	"AVILA"	"FONTIVEROS"	"Podemos"	2
"787"	"AVILA"	"FONTIVEROS"	"PP"	254
"788"	"AVILA"	"FONTIVEROS"	"PSOE"	216
"789"	"AVILA"	"FONTIVEROS"	"VOX"	29
"790"	"AVILA"	"FONTIVEROS"	"XAV"	1
"791"	"AVILA"	"FONTIVEROS"	"Votos en blanco"	2
"792"	"AVILA"	"FONTIVEROS"	"Votos nulos"	3
"793"	"AVILA"	"FRESNEDILLA"	"ÁvilaLP"	0
"794"	"AVILA"	"FRESNEDILLA"	"Cs"	4
"795"	"AVILA"	"FRESNEDILLA"	"FE de las JONS"	0
"796"	"AVILA"	"FRESNEDILLA"	"IU"	1
"797"	"AVILA"	"FRESNEDILLA"	"PACMA"	0
"798"	"AVILA"	"FRESNEDILLA"	"Podemos"	0
"799"	"AVILA"	"FRESNEDILLA"	"PP"	48
"800"	"AVILA"	"FRESNEDILLA"	"PSOE"	18
"801"	"AVILA"	"FRESNEDILLA"	"VOX"	10
"802"	"AVILA"	"FRESNEDILLA"	"XAV"	0
"803"	"AVILA"	"FRESNEDILLA"	"Votos en blanco"	0
"804"	"AVILA"	"FRESNEDILLA"	"Votos nulos"	4
"805"	"AVILA"	"FUENTE EL SAUZ"	"ÁvilaLP"	0
"806"	"AVILA"	"FUENTE EL SAUZ"	"Cs"	10
"807"	"AVILA"	"FUENTE EL SAUZ"	"FE de las JONS"	0
"808"	"AVILA"	"FUENTE EL SAUZ"	"IU"	2
"809"	"AVILA"	"FUENTE EL SAUZ"	"PACMA"	0
"810"	"AVILA"	"FUENTE EL SAUZ"	"Podemos"	2
"811"	"AVILA"	"FUENTE EL SAUZ"	"PP"	72
"812"	"AVILA"	"FUENTE EL SAUZ"	"PSOE"	36
"813"	"AVILA"	"FUENTE EL SAUZ"	"VOX"	8
"814"	"AVILA"	"FUENTE EL SAUZ"	"XAV"	2
"815"	"AVILA"	"FUENTE EL SAUZ"	"Votos en blanco"	0
"816"	"AVILA"	"FUENTE EL SAUZ"	"Votos nulos"	4
"817"	"AVILA"	"FUENTES DE AÑO"	"ÁvilaLP"	1
"818"	"AVILA"	"FUENTES DE AÑO"	"Cs"	18
"819"	"AVILA"	"FUENTES DE AÑO"	"FE de las JONS"	0
"820"	"AVILA"	"FUENTES DE AÑO"	"IU"	0
"821"	"AVILA"	"FUENTES DE AÑO"	"PACMA"	0
"822"	"AVILA"	"FUENTES DE AÑO"	"Podemos"	0
"823"	"AVILA"	"FUENTES DE AÑO"	"PP"	39
"824"	"AVILA"	"FUENTES DE AÑO"	"PSOE"	23
"825"	"AVILA"	"FUENTES DE AÑO"	"VOX"	8
"826"	"AVILA"	"FUENTES DE AÑO"	"XAV"	0
"827"	"AVILA"	"FUENTES DE AÑO"	"Votos en blanco"	0
"828"	"AVILA"	"FUENTES DE AÑO"	"Votos nulos"	2
"829"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"ÁvilaLP"	0
"830"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"Cs"	5
"831"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"FE de las JONS"	0
"832"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"IU"	0
"833"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"PACMA"	0
"834"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"Podemos"	2
"835"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"PP"	23
"836"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"PSOE"	7
"837"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"VOX"	23
"838"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"XAV"	1
"839"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"Votos en blanco"	1
"840"	"AVILA"	"GALLEGOS DE ALTAMIROS"	"Votos nulos"	1
"841"	"AVILA"	"GALLEGOS DE SOBRINOS"	"ÁvilaLP"	0
"842"	"AVILA"	"GALLEGOS DE SOBRINOS"	"Cs"	2
"843"	"AVILA"	"GALLEGOS DE SOBRINOS"	"FE de las JONS"	0
