Código.de.mesa;Provincia;Código.municipio;Municipio;Distrito;Sección;Mesa;Censo;Primer.Avance;Segundo.Avance;Total.Votantes;Votos.Nulos;Votos.Blanco;Partido;Nº.Votos
128;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;738;280;438;575;12;15;PSOE;195
129;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;738;280;438;575;12;15;IU;36
130;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;738;280;438;575;12;15;PNC;6
131;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;738;280;438;575;12;15;URCL;5
132;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;738;280;438;575;12;15;PAE-I;0
133;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;738;280;438;575;12;15;FE-JONS;0
134;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;679;250;370;496;7;13;PP;262
135;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;679;250;370;496;7;13;PSOE;181
136;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;679;250;370;496;7;13;IU;27
137;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;679;250;370;496;7;13;PNC;3
138;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;679;250;370;496;7;13;FE-JONS;2
139;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;679;250;370;496;7;13;URCL;1
140;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;679;250;370;496;7;13;PAE-I;0
141;05-016-1-002-U;AVILA;16;AREVALO;1;2;U;519;241;345;433;8;5;PP;202
142;05-016-1-002-U;AVILA;16;AREVALO;1;2;U;519;241;345;433;8;5;PSOE;165
143;05-016-1-002-U;AVILA;16;AREVALO;1;2;U;519;241;345;433;8;5;IU;38
144;05-016-1-002-U;AVILA;16;AREVALO;1;2;U;519;241;345;433;8;5;URCL;7
145;05-016-1-002-U;AVILA;16;AREVALO;1;2;U;519;241;345;433;8;5;FE-JONS;6
146;05-016-1-002-U;AVILA;16;AREVALO;1;2;U;519;241;345;433;8;5;PAE-I;1
147;05-016-1-002-U;AVILA;16;AREVALO;1;2;U;519;241;345;433;8;5;PNC;1
148;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;807;249;414;583;8;7;PP;288
149;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;807;249;414;583;8;7;PSOE;228
150;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;807;249;414;583;8;7;IU;43
151;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;807;249;414;583;8;7;PNC;7
152;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;807;249;414;583;8;7;FE-JONS;1
153;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;807;249;414;583;8;7;URCL;1
154;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;807;249;414;583;8;7;PAE-I;0
155;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;871;261;467;646;5;19;PP;342
156;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;871;261;467;646;5;19;PSOE;228
157;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;871;261;467;646;5;19;IU;47
158;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;871;261;467;646;5;19;FE-JONS;3
159;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;871;261;467;646;5;19;PAE-I;1
160;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;871;261;467;646;5;19;URCL;1
161;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;871;261;467;646;5;19;PNC;0
162;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;780;232;370;550;8;15;PP;329
163;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;780;232;370;550;8;15;PSOE;156
164;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;780;232;370;550;8;15;IU;32
165;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;780;232;370;550;8;15;PNC;6
166;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;780;232;370;550;8;15;URCL;2
167;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;780;232;370;550;8;15;FE-JONS;1
168;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;780;232;370;550;8;15;PAE-I;1
169;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;525;145;247;364;7;18;PP;201
170;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;525;145;247;364;7;18;PSOE;113
171;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;525;145;247;364;7;18;IU;21
172;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;525;145;247;364;7;18;PNC;4
173;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;525;145;247;364;7;18;PAE-I;0
174;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;525;145;247;364;7;18;URCL;0
175;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;525;145;247;364;7;18;FE-JONS;0
176;05-016-2-003-C;AVILA;16;AREVALO;2;3;C;521;165;273;374;6;14;PP;209
177;05-016-2-003-C;AVILA;16;AREVALO;2;3;C;521;165;273;374;6;14;PSOE;114
178;05-016-2-003-C;AVILA;16;AREVALO;2;3;C;521;165;273;374;6;14;IU;23
179;05-016-2-003-C;AVILA;16;AREVALO;2;3;C;521;165;273;374;6;14;FE-JONS;5
180;05-016-2-003-C;AVILA;16;AREVALO;2;3;C;521;165;273;374;6;14;PNC;3
181;05-016-2-003-C;AVILA;16;AREVALO;2;3;C;521;165;273;374;6;14;PAE-I;0
182;05-016-2-003-C;AVILA;16;AREVALO;2;3;C;521;165;273;374;6;14;URCL;0
183;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;124;58;72;90;0;2;PP;69
184;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;124;58;72;90;0;2;PSOE;13
185;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;124;58;72;90;0;2;IU;5
186;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;124;58;72;90;0;2;URCL;1
187;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;124;58;72;90;0;2;PNC;0
188;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;124;58;72;90;0;2;FE-JONS;0
189;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;124;58;72;90;0;2;PAE-I;0
190;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;36;11;19;25;0;0;PP;23
